frame.time_epoch,frame.len,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.flags,ftp.request.command,ftp.request.arg,ftp.response.code,ftp.response.arg
1765972687.6508737,54,192.168.189.133,192.168.189.128,40137,21,R,,,0,
1765972687.6512806,90,192.168.189.128,192.168.189.133,21,40137,FPA,,,500,OOPS: child died
1765972687.6512897,54,192.168.189.133,192.168.189.128,40137,21,R,,,0,
1765972688.0677145,74,192.168.189.133,192.168.189.128,39817,21,S,,,0,
1765972688.0685978,74,192.168.189.128,192.168.189.133,21,39817,SA,,,0,
1765972688.0686455,66,192.168.189.133,192.168.189.128,39817,21,A,,,0,
1765972688.0721931,86,192.168.189.128,192.168.189.133,21,39817,PA,,,220,(vsFTPd 2.3.4)
1765972688.0722315,66,192.168.189.133,192.168.189.128,39817,21,A,,,0,
1765972688.0723944,78,192.168.189.133,192.168.189.128,39817,21,PA,USER,Admin,0,
1765972688.0733752,66,192.168.189.128,192.168.189.133,21,39817,A,,,0,
1765972688.0733755,100,192.168.189.128,192.168.189.133,21,39817,PA,,,331,Please specify the password.
1765972688.0735514,77,192.168.189.133,192.168.189.128,39817,21,PA,PASS,wago,0,
1765972688.11069,66,192.168.189.128,192.168.189.133,21,39817,A,,,0,
1765972691.078088,88,192.168.189.128,192.168.189.133,21,39817,PA,,,530,Login incorrect.
1765972691.0784748,66,192.168.189.133,192.168.189.128,39817,21,FA,,,0,
1765972691.0794191,76,192.168.189.128,192.168.189.133,21,39817,PA,,,500,OOPS:
1765972691.0794196,96,192.168.189.128,192.168.189.133,21,39817,PA,,,0,
1765972691.0794525,54,192.168.189.133,192.168.189.128,39817,21,R,,,0,
1765972691.0795066,54,192.168.189.133,192.168.189.128,39817,21,R,,,0,
1765972691.0795991,90,192.168.189.128,192.168.189.133,21,39817,FPA,,,500,OOPS: child died
1765972691.079602,54,192.168.189.133,192.168.189.128,39817,21,R,,,0,
1765972691.407227,81,192.168.189.133,192.168.189.1,0,0,,,,0,
1765972691.4074707,81,192.168.189.133,192.168.189.1,0,0,,,,0,
1765972691.494707,74,192.168.189.133,192.168.189.128,39275,21,S,,,0,
1765972691.4966557,74,192.168.189.128,192.168.189.133,21,39275,SA,,,0,
1765972691.496756,66,192.168.189.133,192.168.189.128,39275,21,A,,,0,
1765972691.5000799,86,192.168.189.128,192.168.189.133,21,39275,PA,,,220,(vsFTPd 2.3.4)
1765972691.5001361,66,192.168.189.133,192.168.189.128,39275,21,A,,,0,
1765972691.50119,77,192.168.189.133,192.168.189.128,39275,21,PA,USER,User,0,
1765972691.501832,66,192.168.189.128,192.168.189.133,21,39275,A,,,0,
1765972691.5020425,100,192.168.189.128,192.168.189.133,21,39275,PA,,,331,Please specify the password.
1765972691.5022511,77,192.168.189.133,192.168.189.128,39275,21,PA,PASS,user,0,
1765972691.5413227,66,192.168.189.128,192.168.189.133,21,39275,A,,,0,
1765972694.5819433,88,192.168.189.128,192.168.189.133,21,39275,PA,,,530,Login incorrect.
1765972694.5822558,66,192.168.189.133,192.168.189.128,39275,21,FA,,,0,
1765972694.5829406,76,192.168.189.128,192.168.189.133,21,39275,PA,,,500,OOPS:
1765972694.582941,96,192.168.189.128,192.168.189.133,21,39275,PA,,,0,
1765972694.583021,54,192.168.189.133,192.168.189.128,39275,21,R,,,0,
1765972694.5830603,54,192.168.189.133,192.168.189.128,39275,21,R,,,0,
1765972694.998644,74,192.168.189.133,192.168.189.128,41711,21,S,,,0,
1765972694.9997547,74,192.168.189.128,192.168.189.133,21,41711,SA,,,0,
1765972694.9998162,66,192.168.189.133,192.168.189.128,41711,21,A,,,0,
1765972695.0035849,86,192.168.189.128,192.168.189.133,21,41711,PA,,,220,(vsFTPd 2.3.4)
1765972695.003647,66,192.168.189.133,192.168.189.128,41711,21,A,,,0,
1765972695.0039487,78,192.168.189.133,192.168.189.128,41711,21,PA,USER,Guest,0,
1765972695.004571,66,192.168.189.128,192.168.189.133,21,41711,A,,,0,
1765972695.0054302,100,192.168.189.128,192.168.189.133,21,41711,PA,,,331,Please specify the password.
