frame.time_epoch,frame.len,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.flags,ftp.request.command,ftp.request.arg,ftp.response.code,ftp.response.arg
1765974883.4170961,86,10.0.3.7,10.0.3.4,21,45123,PA,,,220,(vsFTPd 2.3.4)
1765974883.417105,66,10.0.3.4,10.0.3.7,45123,21,A,,,0,
1765974883.417207,74,10.0.3.4,10.0.3.7,45123,21,PA,USER,a,0,
1765974883.4175222,66,10.0.3.7,10.0.3.4,21,45123,A,,,0,
1765974883.4175224,100,10.0.3.7,10.0.3.4,21,45123,PA,,,331,Please specify the password.
1765974883.4175751,78,10.0.3.4,10.0.3.7,45123,21,PA,PASS,avery,0,
1765974883.4538178,66,10.0.3.7,10.0.3.4,21,45123,A,,,0,
1765974886.334571,88,10.0.3.7,10.0.3.4,21,45123,PA,,,530,Login incorrect.
1765974886.3350828,66,10.0.3.4,10.0.3.7,45123,21,FA,,,0,
1765974886.3358548,76,10.0.3.7,10.0.3.4,21,45123,PA,,,500,OOPS:
1765974886.3358552,96,10.0.3.7,10.0.3.4,21,45123,PA,,,0,
1765974886.3358555,68,10.0.3.7,10.0.3.4,21,45123,PA,,,0,
1765974886.3359067,54,10.0.3.4,10.0.3.7,45123,21,R,,,0,
1765974886.3359501,54,10.0.3.4,10.0.3.7,45123,21,R,,,0,
1765974886.3359675,54,10.0.3.4,10.0.3.7,45123,21,R,,,0,
1765974886.3363123,88,10.0.3.7,10.0.3.4,21,45123,FPA,,,500,OOPS: child died
1765974886.3363383,54,10.0.3.4,10.0.3.7,45123,21,R,,,0,
1765974886.3397534,74,10.0.3.4,10.0.3.7,38193,21,S,,,0,
1765974886.3400595,74,10.0.3.7,10.0.3.4,21,38193,SA,,,0,
1765974886.3400698,66,10.0.3.4,10.0.3.7,38193,21,A,,,0,
1765974886.3410692,86,10.0.3.7,10.0.3.4,21,38193,PA,,,220,(vsFTPd 2.3.4)
1765974886.3410792,66,10.0.3.4,10.0.3.7,38193,21,A,,,0,
1765974886.3411858,78,10.0.3.4,10.0.3.7,38193,21,PA,USER,admin,0,
1765974886.3414235,66,10.0.3.7,10.0.3.4,21,38193,A,,,0,
1765974886.3414235,100,10.0.3.7,10.0.3.4,21,38193,PA,,,331,Please specify the password.
1765974886.3414772,79,10.0.3.4,10.0.3.7,38193,21,PA,PASS,123456,0,
1765974886.3730223,66,10.0.3.7,10.0.3.4,21,38193,A,,,0,
1765974888.9945772,88,10.0.3.7,10.0.3.4,21,38193,PA,,,530,Login incorrect.
1765974888.9947398,66,10.0.3.4,10.0.3.7,38193,21,FA,,,0,
1765974888.9949782,76,10.0.3.7,10.0.3.4,21,38193,PA,,,500,OOPS:
1765974888.9949782,96,10.0.3.7,10.0.3.4,21,38193,PA,,,0,
1765974888.9949784,68,10.0.3.7,10.0.3.4,21,38193,PA,,,0,
1765974888.994993,54,10.0.3.4,10.0.3.7,38193,21,R,,,0,
1765974888.9950032,54,10.0.3.4,10.0.3.7,38193,21,R,,,0,
1765974888.9950275,54,10.0.3.4,10.0.3.7,38193,21,R,,,0,
1765974888.9961157,74,10.0.3.4,10.0.3.7,42591,21,S,,,0,
1765974888.9963198,74,10.0.3.7,10.0.3.4,21,42591,SA,,,0,
1765974888.996332,66,10.0.3.4,10.0.3.7,42591,21,A,,,0,
1765974888.9973004,86,10.0.3.7,10.0.3.4,21,42591,PA,,,220,(vsFTPd 2.3.4)
1765974888.9973109,66,10.0.3.4,10.0.3.7,42591,21,A,,,0,
1765974888.9975348,78,10.0.3.4,10.0.3.7,42591,21,PA,USER,adtec,0,
1765974888.9977183,66,10.0.3.7,10.0.3.4,21,42591,A,,,0,
1765974888.9977856,100,10.0.3.7,10.0.3.4,21,42591,PA,,,331,Please specify the password.
1765974888.9978564,77,10.0.3.4,10.0.3.7,42591,21,PA,PASS,none,0,
1765974889.0335698,66,10.0.3.7,10.0.3.4,21,42591,A,,,0,
1765974891.4046571,88,10.0.3.7,10.0.3.4,21,42591,PA,,,530,Login incorrect.
