frame.time_epoch,frame.len,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.flags,ftp.request.command,ftp.request.arg,ftp.response.code,ftp.response.arg,label
1765974891.4050846,66,10.0.3.4,10.0.3.7,42591,21,FA,,,0,,1
1765974891.406005,76,10.0.3.7,10.0.3.4,21,42591,PA,,,500,OOPS:,1
1765974891.4060054,96,10.0.3.7,10.0.3.4,21,42591,PA,,,0,,1
1765974891.406006,68,10.0.3.7,10.0.3.4,21,42591,PA,,,0,,1
1765974891.406058,54,10.0.3.4,10.0.3.7,42591,21,R,,,0,,1
1765974891.4061086,54,10.0.3.4,10.0.3.7,42591,21,R,,,0,,1
1765974891.4061923,54,10.0.3.4,10.0.3.7,42591,21,R,,,0,,1
1765974891.4064684,88,10.0.3.7,10.0.3.4,21,42591,FPA,,,500,OOPS: child died,1
1765974891.406493,54,10.0.3.4,10.0.3.7,42591,21,R,,,0,,1
1765974891.4093375,74,10.0.3.4,10.0.3.7,43621,21,S,,,0,,1
1765974891.4098673,74,10.0.3.7,10.0.3.4,21,43621,SA,,,0,,1
1765974891.409877,66,10.0.3.4,10.0.3.7,43621,21,A,,,0,,1
1765974891.4109488,86,10.0.3.7,10.0.3.4,21,43621,PA,,,220,(vsFTPd 2.3.4),1
1765974891.4109595,66,10.0.3.4,10.0.3.7,43621,21,A,,,0,,1
1765974891.41107,78,10.0.3.4,10.0.3.7,43621,21,PA,USER,admin,0,,1
1765974891.4113412,66,10.0.3.7,10.0.3.4,21,43621,A,,,0,,1
1765974891.4113412,100,10.0.3.7,10.0.3.4,21,43621,PA,,,331,Please specify the password.,1
1765974891.4113955,83,10.0.3.4,10.0.3.7,43621,21,PA,PASS,admin12345,0,,1
1765974891.444154,66,10.0.3.7,10.0.3.4,21,43621,A,,,0,,1
1765974894.0848825,88,10.0.3.7,10.0.3.4,21,43621,PA,,,530,Login incorrect.,1
1765974894.0853636,66,10.0.3.4,10.0.3.7,43621,21,FA,,,0,,1
1765974894.0861528,76,10.0.3.7,10.0.3.4,21,43621,PA,,,500,OOPS:,1
1765974894.0861533,96,10.0.3.7,10.0.3.4,21,43621,PA,,,0,,1
1765974894.0861533,68,10.0.3.7,10.0.3.4,21,43621,PA,,,0,,1
1765974894.0862055,54,10.0.3.4,10.0.3.7,43621,21,R,,,0,,1
1765974894.0862665,54,10.0.3.4,10.0.3.7,43621,21,R,,,0,,1
1765974894.0862918,54,10.0.3.4,10.0.3.7,43621,21,R,,,0,,1
1765974894.0865295,88,10.0.3.7,10.0.3.4,21,43621,FPA,,,500,OOPS: child died,1
1765974894.0865512,54,10.0.3.4,10.0.3.7,43621,21,R,,,0,,1
1765974894.0901742,74,10.0.3.4,10.0.3.7,42679,21,S,,,0,,1
1765974894.090575,74,10.0.3.7,10.0.3.4,21,42679,SA,,,0,,1
1765974894.090588,66,10.0.3.4,10.0.3.7,42679,21,A,,,0,,1
1765974894.091811,86,10.0.3.7,10.0.3.4,21,42679,PA,,,220,(vsFTPd 2.3.4),1
1765974894.0918205,66,10.0.3.4,10.0.3.7,42679,21,A,,,0,,1
1765974894.091928,77,10.0.3.4,10.0.3.7,42679,21,PA,USER,none,0,,1
1765974894.092231,66,10.0.3.7,10.0.3.4,21,42679,A,,,0,,1
1765974894.092231,100,10.0.3.7,10.0.3.4,21,42679,PA,,,331,Please specify the password.,1
1765974894.092285,83,10.0.3.4,10.0.3.7,42679,21,PA,PASS,dpstelecom,0,,1
1765974894.1232512,66,10.0.3.7,10.0.3.4,21,42679,A,,,0,,1
1765974897.515038,88,10.0.3.7,10.0.3.4,21,42679,PA,,,530,Login incorrect.,1
1765974897.5152514,66,10.0.3.4,10.0.3.7,42679,21,FA,,,0,,1
1765974897.5156906,76,10.0.3.7,10.0.3.4,21,42679,PA,,,500,OOPS:,1
1765974897.5156908,96,10.0.3.7,10.0.3.4,21,42679,PA,,,0,,1
1765974897.5156908,68,10.0.3.7,10.0.3.4,21,42679,PA,,,0,,1
1765974897.515726,54,10.0.3.4,10.0.3.7,42679,21,R,,,0,,1
1765974897.515785,54,10.0.3.4,10.0.3.7,42679,21,R,,,0,,1
1765974897.515798,54,10.0.3.4,10.0.3.7,42679,21,R,,,0,,1
1765974897.5159504,88,10.0.3.7,10.0.3.4,21,42679,FPA,,,500,OOPS: child died,1
1765974897.5159612,54,10.0.3.4,10.0.3.7,42679,21,R,,,0,,1
1765974897.5173783,74,10.0.3.4,10.0.3.7,36003,21,S,,,0,,1
1765974897.5177672,74,10.0.3.7,10.0.3.4,21,36003,SA,,,0,,1
1765974897.5177886,66,10.0.3.4,10.0.3.7,36003,21,A,,,0,,1
1765974897.5196028,86,10.0.3.7,10.0.3.4,21,36003,PA,,,220,(vsFTPd 2.3.4),1
1765974897.5196204,66,10.0.3.4,10.0.3.7,36003,21,A,,,0,,1
1765974897.5198214,83,10.0.3.4,10.0.3.7,36003,21,PA,USER,instrument,0,,1
1765974897.520164,66,10.0.3.7,10.0.3.4,21,36003,A,,,0,,1
1765974897.5201645,100,10.0.3.7,10.0.3.4,21,36003,PA,,,331,Please specify the password.,1
1765974897.5202715,83,10.0.3.4,10.0.3.7,36003,21,PA,PASS,instrument,0,,1
1765974897.5538096,66,10.0.3.7,10.0.3.4,21,36003,A,,,0,,1
1765974900.4943278,88,10.0.3.7,10.0.3.4,21,36003,PA,,,530,Login incorrect.,1
1765974900.49448,66,10.0.3.4,10.0.3.7,36003,21,FA,,,0,,1
1765974900.4947872,76,10.0.3.7,10.0.3.4,21,36003,PA,,,500,OOPS:,1
1765974900.4947872,96,10.0.3.7,10.0.3.4,21,36003,PA,,,0,,1
1765974900.4947872,68,10.0.3.7,10.0.3.4,21,36003,PA,,,0,,1
1765974900.4948063,54,10.0.3.4,10.0.3.7,36003,21,R,,,0,,1
1765974900.49482,54,10.0.3.4,10.0.3.7,36003,21,R,,,0,,1
1765974900.4948244,54,10.0.3.4,10.0.3.7,36003,21,R,,,0,,1
1765974900.4949632,88,10.0.3.7,10.0.3.4,21,36003,FPA,,,500,OOPS: child died,1
1765974900.4949713,54,10.0.3.4,10.0.3.7,36003,21,R,,,0,,1
1765974900.495618,74,10.0.3.4,10.0.3.7,41877,21,S,,,0,,1
1765974900.4958923,74,10.0.3.7,10.0.3.4,21,41877,SA,,,0,,1
1765974900.495903,66,10.0.3.4,10.0.3.7,41877,21,A,,,0,,1
1765974900.496941,86,10.0.3.7,10.0.3.4,21,41877,PA,,,220,(vsFTPd 2.3.4),1
1765974900.4969492,66,10.0.3.4,10.0.3.7,41877,21,A,,,0,,1
1765974900.497049,77,10.0.3.4,10.0.3.7,41877,21,PA,USER,user,0,,1
1765974900.4973557,66,10.0.3.7,10.0.3.4,21,41877,A,,,0,,1
1765974900.4973557,100,10.0.3.7,10.0.3.4,21,41877,PA,,,331,Please specify the password.,1
1765974900.4974077,81,10.0.3.4,10.0.3.7,41877,21,PA,PASS,password,0,,1
1765974900.5338778,66,10.0.3.7,10.0.3.4,21,41877,A,,,0,,1
1765974903.2141008,88,10.0.3.7,10.0.3.4,21,41877,PA,,,530,Login incorrect.,1
1765974903.2146194,66,10.0.3.4,10.0.3.7,41877,21,FA,,,0,,1
1765974903.2154093,76,10.0.3.7,10.0.3.4,21,41877,PA,,,500,OOPS:,1
1765974903.2154098,96,10.0.3.7,10.0.3.4,21,41877,PA,,,0,,1
1765974903.21541,68,10.0.3.7,10.0.3.4,21,41877,PA,,,0,,1
1765974903.215461,54,10.0.3.4,10.0.3.7,41877,21,R,,,0,,1
1765974903.2155044,54,10.0.3.4,10.0.3.7,41877,21,R,,,0,,1
1765974903.2155223,54,10.0.3.4,10.0.3.7,41877,21,R,,,0,,1
1765974903.2163932,88,10.0.3.7,10.0.3.4,21,41877,FPA,,,500,OOPS: child died,1
1765974903.2164173,54,10.0.3.4,10.0.3.7,41877,21,R,,,0,,1
1765974903.2188663,74,10.0.3.4,10.0.3.7,32945,21,S,,,0,,1
1765974903.2191625,74,10.0.3.7,10.0.3.4,21,32945,SA,,,0,,1
1765974903.219173,66,10.0.3.4,10.0.3.7,32945,21,A,,,0,,1
1765974903.2201433,86,10.0.3.7,10.0.3.4,21,32945,PA,,,220,(vsFTPd 2.3.4),1
1765974903.2201512,66,10.0.3.4,10.0.3.7,32945,21,A,,,0,,1
1765974903.2202475,77,10.0.3.4,10.0.3.7,32945,21,PA,USER,root,0,,1
1765974903.2205193,66,10.0.3.7,10.0.3.4,21,32945,A,,,0,,1
1765974903.2205195,100,10.0.3.7,10.0.3.4,21,32945,PA,,,331,Please specify the password.,1
1765974903.2205715,81,10.0.3.4,10.0.3.7,32945,21,PA,PASS,password,0,,1
1765974903.2537715,66,10.0.3.7,10.0.3.4,21,32945,A,,,0,,1
1765974905.8735003,88,10.0.3.7,10.0.3.4,21,32945,PA,,,530,Login incorrect.,1
1765974905.8737829,66,10.0.3.4,10.0.3.7,32945,21,FA,,,0,,1
1765974905.8743925,76,10.0.3.7,10.0.3.4,21,32945,PA,,,500,OOPS:,1
1765974905.8743927,96,10.0.3.7,10.0.3.4,21,32945,PA,,,0,,1
1765974905.8743927,68,10.0.3.7,10.0.3.4,21,32945,PA,,,0,,1
1765974905.8745084,54,10.0.3.4,10.0.3.7,32945,21,R,,,0,,1
1765974905.874558,54,10.0.3.4,10.0.3.7,32945,21,R,,,0,,1
1765974905.8745768,54,10.0.3.4,10.0.3.7,32945,21,R,,,0,,1
1765974905.8746629,88,10.0.3.7,10.0.3.4,21,32945,FPA,,,500,OOPS: child died,1
1765974905.874671,54,10.0.3.4,10.0.3.7,32945,21,R,,,0,,1
1765974905.8772645,74,10.0.3.4,10.0.3.7,37533,21,S,,,0,,1
1765974905.8779514,74,10.0.3.7,10.0.3.4,21,37533,SA,,,0,,1
1765974905.8779984,66,10.0.3.4,10.0.3.7,37533,21,A,,,0,,1
1765974905.8794572,86,10.0.3.7,10.0.3.4,21,37533,PA,,,220,(vsFTPd 2.3.4),1
1765974905.8794656,66,10.0.3.4,10.0.3.7,37533,21,A,,,0,,1
1765974905.879565,80,10.0.3.4,10.0.3.7,37533,21,PA,USER,default,0,,1
1765974905.879844,66,10.0.3.7,10.0.3.4,21,37533,A,,,0,,1
1765974905.8798442,100,10.0.3.7,10.0.3.4,21,37533,PA,,,331,Please specify the password.,1
1765974905.8798962,80,10.0.3.4,10.0.3.7,37533,21,PA,PASS,default,0,,1
1765974905.913533,66,10.0.3.7,10.0.3.4,21,37533,A,,,0,,1
1765974909.284453,88,10.0.3.7,10.0.3.4,21,37533,PA,,,530,Login incorrect.,1
1765974909.284894,66,10.0.3.4,10.0.3.7,37533,21,FA,,,0,,1
1765974909.2857108,76,10.0.3.7,10.0.3.4,21,37533,PA,,,500,OOPS:,1
1765974909.2857113,96,10.0.3.7,10.0.3.4,21,37533,PA,,,0,,1
1765974909.2857115,68,10.0.3.7,10.0.3.4,21,37533,PA,,,0,,1
1765974909.285865,54,10.0.3.4,10.0.3.7,37533,21,R,,,0,,1
1765974909.2859235,54,10.0.3.4,10.0.3.7,37533,21,R,,,0,,1
1765974909.285942,54,10.0.3.4,10.0.3.7,37533,21,R,,,0,,1
1765974909.2861917,88,10.0.3.7,10.0.3.4,21,37533,FPA,,,500,OOPS: child died,1
1765974909.2862165,54,10.0.3.4,10.0.3.7,37533,21,R,,,0,,1
1765974909.2895005,74,10.0.3.4,10.0.3.7,34065,21,S,,,0,,1
1765974909.290329,74,10.0.3.7,10.0.3.4,21,34065,SA,,,0,,1
1765974909.2904828,66,10.0.3.4,10.0.3.7,34065,21,A,,,0,,1
1765974909.2947805,86,10.0.3.7,10.0.3.4,21,34065,PA,,,220,(vsFTPd 2.3.4),1
1765974909.2948225,66,10.0.3.4,10.0.3.7,34065,21,A,,,0,,1
1765974909.2952964,78,10.0.3.4,10.0.3.7,34065,21,PA,USER,admin,0,,1
1765974909.2966404,66,10.0.3.7,10.0.3.4,21,34065,A,,,0,,1
1765974909.2966404,100,10.0.3.7,10.0.3.4,21,34065,PA,,,331,Please specify the password.,1
1765974909.296695,80,10.0.3.4,10.0.3.7,34065,21,PA,PASS,default,0,,1
1765974909.3334095,66,10.0.3.7,10.0.3.4,21,34065,A,,,0,,1
1765974912.4445088,88,10.0.3.7,10.0.3.4,21,34065,PA,,,530,Login incorrect.,1
1765974912.4450765,66,10.0.3.4,10.0.3.7,34065,21,FA,,,0,,1
1765974912.4458315,76,10.0.3.7,10.0.3.4,21,34065,PA,,,500,OOPS:,1
1765974912.445832,96,10.0.3.7,10.0.3.4,21,34065,PA,,,0,,1
1765974912.4458325,68,10.0.3.7,10.0.3.4,21,34065,PA,,,0,,1
1765974912.4458835,54,10.0.3.4,10.0.3.7,34065,21,R,,,0,,1
1765974912.4459283,54,10.0.3.4,10.0.3.7,34065,21,R,,,0,,1
1765974912.4459472,54,10.0.3.4,10.0.3.7,34065,21,R,,,0,,1
1765974912.4461253,88,10.0.3.7,10.0.3.4,21,34065,FPA,,,500,OOPS: child died,1
1765974912.4461489,54,10.0.3.4,10.0.3.7,34065,21,R,,,0,,1
1765974912.449339,74,10.0.3.4,10.0.3.7,37763,21,S,,,0,,1
1765974912.4498596,74,10.0.3.7,10.0.3.4,21,37763,SA,,,0,,1
1765974912.4498703,66,10.0.3.4,10.0.3.7,37763,21,A,,,0,,1
1765974912.4509604,86,10.0.3.7,10.0.3.4,21,37763,PA,,,220,(vsFTPd 2.3.4),1
1765974912.4509687,66,10.0.3.4,10.0.3.7,37763,21,A,,,0,,1
1765974912.4510727,76,10.0.3.4,10.0.3.7,37763,21,PA,USER,nmt,0,,1
1765974912.4513474,66,10.0.3.7,10.0.3.4,21,37763,A,,,0,,1
1765974912.4513476,100,10.0.3.7,10.0.3.4,21,37763,PA,,,331,Please specify the password.,1
1765974912.4514022,77,10.0.3.4,10.0.3.7,37763,21,PA,PASS,1234,0,,1
1765974912.4827988,66,10.0.3.7,10.0.3.4,21,37763,A,,,0,,1
1765974915.34415,88,10.0.3.7,10.0.3.4,21,37763,PA,,,530,Login incorrect.,1
1765974915.3446038,66,10.0.3.4,10.0.3.7,37763,21,FA,,,0,,1
1765974915.3454125,76,10.0.3.7,10.0.3.4,21,37763,PA,,,500,OOPS:,1
1765974915.345413,96,10.0.3.7,10.0.3.4,21,37763,PA,,,0,,1
1765974915.3454132,68,10.0.3.7,10.0.3.4,21,37763,PA,,,0,,1
1765974915.345465,54,10.0.3.4,10.0.3.7,37763,21,R,,,0,,1
1765974915.3455074,54,10.0.3.4,10.0.3.7,37763,21,R,,,0,,1
1765974915.3455284,54,10.0.3.4,10.0.3.7,37763,21,R,,,0,,1
1765974915.3458276,88,10.0.3.7,10.0.3.4,21,37763,FPA,,,500,OOPS: child died,1
1765974915.3458526,54,10.0.3.4,10.0.3.7,37763,21,R,,,0,,1
1765974915.3494074,74,10.0.3.4,10.0.3.7,46591,21,S,,,0,,1
1765974915.3501377,74,10.0.3.7,10.0.3.4,21,46591,SA,,,0,,1
1765974915.3501887,66,10.0.3.4,10.0.3.7,46591,21,A,,,0,,1
1765974915.354532,86,10.0.3.7,10.0.3.4,21,46591,PA,,,220,(vsFTPd 2.3.4),1
1765974915.354573,66,10.0.3.4,10.0.3.7,46591,21,A,,,0,,1
1765974915.3550274,78,10.0.3.4,10.0.3.7,46591,21,PA,USER,admin,0,,1
1765974915.3557203,66,10.0.3.7,10.0.3.4,21,46591,A,,,0,,1
1765974915.355721,100,10.0.3.7,10.0.3.4,21,46591,PA,,,331,Please specify the password.,1
1765974915.3559933,80,10.0.3.4,10.0.3.7,46591,21,PA,PASS,Janitza,0,,1
1765974915.3931904,66,10.0.3.7,10.0.3.4,21,46591,A,,,0,,1
1765974917.9936676,88,10.0.3.7,10.0.3.4,21,46591,PA,,,530,Login incorrect.,1
1765974917.9938855,66,10.0.3.4,10.0.3.7,46591,21,FA,,,0,,1
1765974917.994332,76,10.0.3.7,10.0.3.4,21,46591,PA,,,500,OOPS:,1
1765974917.9943323,96,10.0.3.7,10.0.3.4,21,46591,PA,,,0,,1
1765974917.9943326,68,10.0.3.7,10.0.3.4,21,46591,PA,,,0,,1
1765974917.994415,54,10.0.3.4,10.0.3.7,46591,21,R,,,0,,1
1765974917.9944458,54,10.0.3.4,10.0.3.7,46591,21,R,,,0,,1
1765974917.994466,54,10.0.3.4,10.0.3.7,46591,21,R,,,0,,1
1765974917.9945695,88,10.0.3.7,10.0.3.4,21,46591,FPA,,,500,OOPS: child died,1
1765974917.9945824,54,10.0.3.4,10.0.3.7,46591,21,R,,,0,,1
1765974917.9963815,74,10.0.3.4,10.0.3.7,43115,21,S,,,0,,1
1765974917.9968324,74,10.0.3.7,10.0.3.4,21,43115,SA,,,0,,1
1765974917.9968636,66,10.0.3.4,10.0.3.7,43115,21,A,,,0,,1
1765974917.999364,86,10.0.3.7,10.0.3.4,21,43115,PA,,,220,(vsFTPd 2.3.4),1
1765974917.9994297,66,10.0.3.4,10.0.3.7,43115,21,A,,,0,,1
1765974917.9997814,83,10.0.3.4,10.0.3.7,43115,21,PA,USER,supervisor,0,,1
1765974918.0001917,66,10.0.3.7,10.0.3.4,21,43115,A,,,0,,1
1765974918.0002832,100,10.0.3.7,10.0.3.4,21,43115,PA,,,331,Please specify the password.,1
1765974918.0004442,83,10.0.3.4,10.0.3.7,43115,21,PA,PASS,supervisor,0,,1
1765974918.0326629,66,10.0.3.7,10.0.3.4,21,43115,A,,,0,,1
1765974921.3840585,88,10.0.3.7,10.0.3.4,21,43115,PA,,,530,Login incorrect.,1
1765974921.384236,66,10.0.3.4,10.0.3.7,43115,21,FA,,,0,,1
1765974921.3846133,76,10.0.3.7,10.0.3.4,21,43115,PA,,,500,OOPS:,1
1765974921.3846135,96,10.0.3.7,10.0.3.4,21,43115,PA,,,0,,1
1765974921.3846135,68,10.0.3.7,10.0.3.4,21,43115,PA,,,0,,1
1765974921.384641,54,10.0.3.4,10.0.3.7,43115,21,R,,,0,,1
1765974921.3846598,54,10.0.3.4,10.0.3.7,43115,21,R,,,0,,1
1765974921.3846712,54,10.0.3.4,10.0.3.7,43115,21,R,,,0,,1
1765974921.3848374,88,10.0.3.7,10.0.3.4,21,43115,FPA,,,500,OOPS: child died,1
1765974921.3848507,54,10.0.3.4,10.0.3.7,43115,21,R,,,0,,1
1765974921.3862915,74,10.0.3.4,10.0.3.7,40831,21,S,,,0,,1
1765974921.386711,74,10.0.3.7,10.0.3.4,21,40831,SA,,,0,,1
1765974921.3867323,66,10.0.3.4,10.0.3.7,40831,21,A,,,0,,1
1765974921.388553,86,10.0.3.7,10.0.3.4,21,40831,PA,,,220,(vsFTPd 2.3.4),1
1765974921.388571,66,10.0.3.4,10.0.3.7,40831,21,A,,,0,,1
1765974921.3887703,78,10.0.3.4,10.0.3.7,40831,21,PA,USER,user1,0,,1
1765974921.3891478,66,10.0.3.7,10.0.3.4,21,40831,A,,,0,,1
1765974921.3891478,100,10.0.3.7,10.0.3.4,21,40831,PA,,,331,Please specify the password.,1
1765974921.3893845,78,10.0.3.4,10.0.3.7,40831,21,PA,PASS,pass1,0,,1
1765974921.4227502,66,10.0.3.7,10.0.3.4,21,40831,A,,,0,,1
1765974924.5143847,88,10.0.3.7,10.0.3.4,21,40831,PA,,,530,Login incorrect.,1
1765974924.514825,66,10.0.3.4,10.0.3.7,40831,21,FA,,,0,,1
1765974924.515641,76,10.0.3.7,10.0.3.4,21,40831,PA,,,500,OOPS:,1
1765974924.5156417,96,10.0.3.7,10.0.3.4,21,40831,PA,,,0,,1
1765974924.5156417,68,10.0.3.7,10.0.3.4,21,40831,PA,,,0,,1
1765974924.5156925,54,10.0.3.4,10.0.3.7,40831,21,R,,,0,,1
1765974924.5157351,54,10.0.3.4,10.0.3.7,40831,21,R,,,0,,1
1765974924.5157547,54,10.0.3.4,10.0.3.7,40831,21,R,,,0,,1
1765974924.5161054,88,10.0.3.7,10.0.3.4,21,40831,FPA,,,500,OOPS: child died,1
1765974924.516131,54,10.0.3.4,10.0.3.7,40831,21,R,,,0,,1
1765974924.5192149,74,10.0.3.4,10.0.3.7,44867,21,S,,,0,,1
1765974924.519942,74,10.0.3.7,10.0.3.4,21,44867,SA,,,0,,1
1765974924.5199924,66,10.0.3.4,10.0.3.7,44867,21,A,,,0,,1
1765974924.5243573,86,10.0.3.7,10.0.3.4,21,44867,PA,,,220,(vsFTPd 2.3.4),1
1765974924.524403,66,10.0.3.4,10.0.3.7,44867,21,A,,,0,,1
1765974924.5250828,78,10.0.3.4,10.0.3.7,44867,21,PA,USER,avery,0,,1
1765974924.5257812,66,10.0.3.7,10.0.3.4,21,44867,A,,,0,,1
1765974924.5257816,100,10.0.3.7,10.0.3.4,21,44867,PA,,,331,Please specify the password.,1
1765974924.5260522,78,10.0.3.4,10.0.3.7,44867,21,PA,PASS,avery,0,,1
1765974924.5632734,66,10.0.3.7,10.0.3.4,21,44867,A,,,0,,1
1765974927.203488,88,10.0.3.7,10.0.3.4,21,44867,PA,,,530,Login incorrect.,1
1765974927.2037091,66,10.0.3.4,10.0.3.7,44867,21,FA,,,0,,1
1765974927.2041428,76,10.0.3.7,10.0.3.4,21,44867,PA,,,500,OOPS:,1
1765974927.2041428,96,10.0.3.7,10.0.3.4,21,44867,PA,,,0,,1
1765974927.204143,68,10.0.3.7,10.0.3.4,21,44867,PA,,,0,,1
1765974927.2041728,54,10.0.3.4,10.0.3.7,44867,21,R,,,0,,1
1765974927.2041962,54,10.0.3.4,10.0.3.7,44867,21,R,,,0,,1
1765974927.2042053,54,10.0.3.4,10.0.3.7,44867,21,R,,,0,,1
1765974927.2051268,88,10.0.3.7,10.0.3.4,21,44867,FPA,,,500,OOPS: child died,1
1765974927.2051406,54,10.0.3.4,10.0.3.7,44867,21,R,,,0,,1
1765974927.2060947,74,10.0.3.4,10.0.3.7,36873,21,S,,,0,,1
1765974927.2065015,74,10.0.3.7,10.0.3.4,21,36873,SA,,,0,,1
1765974927.2065258,66,10.0.3.4,10.0.3.7,36873,21,A,,,0,,1
1765974927.2088091,86,10.0.3.7,10.0.3.4,21,36873,PA,,,220,(vsFTPd 2.3.4),1
1765974927.2088318,66,10.0.3.4,10.0.3.7,36873,21,A,,,0,,1
1765974927.2091026,82,10.0.3.4,10.0.3.7,36873,21,PA,USER,IEIeMerge,0,,1
1765974927.2095551,66,10.0.3.7,10.0.3.4,21,36873,A,,,0,,1
1765974927.2095554,100,10.0.3.7,10.0.3.4,21,36873,PA,,,331,Please specify the password.,1
1765974927.209704,79,10.0.3.4,10.0.3.7,36873,21,PA,PASS,eMerge,0,,1
1765974927.24285,66,10.0.3.7,10.0.3.4,21,36873,A,,,0,,1
1765974930.1634638,88,10.0.3.7,10.0.3.4,21,36873,PA,,,530,Login incorrect.,1
1765974930.1639743,66,10.0.3.4,10.0.3.7,36873,21,FA,,,0,,1
1765974930.1647964,76,10.0.3.7,10.0.3.4,21,36873,PA,,,500,OOPS:,1
1765974930.1647968,96,10.0.3.7,10.0.3.4,21,36873,PA,,,0,,1
1765974930.1647968,68,10.0.3.7,10.0.3.4,21,36873,PA,,,0,,1
1765974930.1648462,54,10.0.3.4,10.0.3.7,36873,21,R,,,0,,1
1765974930.1649058,54,10.0.3.4,10.0.3.7,36873,21,R,,,0,,1
1765974930.1649306,54,10.0.3.4,10.0.3.7,36873,21,R,,,0,,1
1765974930.1650546,88,10.0.3.7,10.0.3.4,21,36873,FPA,,,500,OOPS: child died,1
1765974930.1650655,54,10.0.3.4,10.0.3.7,36873,21,R,,,0,,1
1765974930.168337,74,10.0.3.4,10.0.3.7,34359,21,S,,,0,,1
1765974930.168634,74,10.0.3.7,10.0.3.4,21,34359,SA,,,0,,1
1765974930.168645,66,10.0.3.4,10.0.3.7,34359,21,A,,,0,,1
1765974930.1696334,86,10.0.3.7,10.0.3.4,21,34359,PA,,,220,(vsFTPd 2.3.4),1
1765974930.1696415,66,10.0.3.4,10.0.3.7,34359,21,A,,,0,,1
1765974930.1697392,78,10.0.3.4,10.0.3.7,34359,21,PA,USER,ADMIN,0,,1
1765974930.170046,66,10.0.3.7,10.0.3.4,21,34359,A,,,0,,1
1765974930.170046,100,10.0.3.7,10.0.3.4,21,34359,PA,,,331,Please specify the password.,1
1765974930.170098,78,10.0.3.4,10.0.3.7,34359,21,PA,PASS,12345,0,,1
1765974930.2032692,66,10.0.3.7,10.0.3.4,21,34359,A,,,0,,1
1765974933.5344524,88,10.0.3.7,10.0.3.4,21,34359,PA,,,530,Login incorrect.,1
1765974933.53457,66,10.0.3.4,10.0.3.7,34359,21,FA,,,0,,1
1765974933.534685,76,10.0.3.7,10.0.3.4,21,34359,PA,,,500,OOPS:,1
1765974933.534685,96,10.0.3.7,10.0.3.4,21,34359,PA,,,0,,1
1765974933.534685,68,10.0.3.7,10.0.3.4,21,34359,PA,,,0,,1
1765974933.5346992,54,10.0.3.4,10.0.3.7,34359,21,R,,,0,,1
1765974933.5347104,54,10.0.3.4,10.0.3.7,34359,21,R,,,0,,1
1765974933.5347152,54,10.0.3.4,10.0.3.7,34359,21,R,,,0,,1
1765974933.5357285,74,10.0.3.4,10.0.3.7,32871,21,S,,,0,,1
1765974933.5358214,74,10.0.3.7,10.0.3.4,21,32871,SA,,,0,,1
1765974933.5358338,66,10.0.3.4,10.0.3.7,32871,21,A,,,0,,1
1765974933.5366902,86,10.0.3.7,10.0.3.4,21,32871,PA,,,220,(vsFTPd 2.3.4),1
1765974933.536698,66,10.0.3.4,10.0.3.7,32871,21,A,,,0,,1
1765974933.5368176,79,10.0.3.4,10.0.3.7,32871,21,PA,USER,beijer,0,,1
1765974933.536974,66,10.0.3.7,10.0.3.4,21,32871,A,,,0,,1
1765974933.537047,100,10.0.3.7,10.0.3.4,21,32871,PA,,,331,Please specify the password.,1
1765974933.537117,79,10.0.3.4,10.0.3.7,32871,21,PA,PASS,beijer,0,,1
1765974933.572295,66,10.0.3.7,10.0.3.4,21,32871,A,,,0,,1
1765974936.4529214,88,10.0.3.7,10.0.3.4,21,32871,PA,,,530,Login incorrect.,1
1765974936.453121,66,10.0.3.4,10.0.3.7,32871,21,FA,,,0,,1
1765974936.4535968,76,10.0.3.7,10.0.3.4,21,32871,PA,,,500,OOPS:,1
1765974936.453597,96,10.0.3.7,10.0.3.4,21,32871,PA,,,0,,1
1765974936.453597,68,10.0.3.7,10.0.3.4,21,32871,PA,,,0,,1
1765974936.453632,54,10.0.3.4,10.0.3.7,32871,21,R,,,0,,1
1765974936.4536629,54,10.0.3.4,10.0.3.7,32871,21,R,,,0,,1
1765974936.4536734,54,10.0.3.4,10.0.3.7,32871,21,R,,,0,,1
1765974936.453774,88,10.0.3.7,10.0.3.4,21,32871,FPA,,,500,OOPS: child died,1
1765974936.4537833,54,10.0.3.4,10.0.3.7,32871,21,R,,,0,,1
1765974936.455654,74,10.0.3.4,10.0.3.7,37163,21,S,,,0,,1
1765974936.4560995,74,10.0.3.7,10.0.3.4,21,37163,SA,,,0,,1
1765974936.4561288,66,10.0.3.4,10.0.3.7,37163,21,A,,,0,,1
1765974936.4584022,86,10.0.3.7,10.0.3.4,21,37163,PA,,,220,(vsFTPd 2.3.4),1
1765974936.458425,66,10.0.3.4,10.0.3.7,37163,21,A,,,0,,1
1765974936.4586992,78,10.0.3.4,10.0.3.7,37163,21,PA,USER,Admin,0,,1
1765974936.4591029,66,10.0.3.7,10.0.3.4,21,37163,A,,,0,,1
1765974936.459213,100,10.0.3.7,10.0.3.4,21,37163,PA,,,331,Please specify the password.,1
1765974936.4593496,78,10.0.3.4,10.0.3.7,37163,21,PA,PASS,admin,0,,1
1765974936.4928782,66,10.0.3.7,10.0.3.4,21,37163,A,,,0,,1
